round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
11,128,4,4,5492.421200000002,0.0,5561.4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,0.0,0.0,0.5,0.25,69.0474000000001,335.40839999999986,0.0,326,32.125299999999996,201.8082,429.2607999999999,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,39.9238,0.010502375916029781,4.222055675675676,5.0840044444444485,NaN,1.6063559523809523,2.5703824175824175,2.8907025774281183,180.0,185.0,90.0,449.3333333333334,182.0,0.0,72,36,31,21,8,7.0,459.0,2513.2467,1233.5230999999999,1745.6513999999997,186,6,0,32,0.6133416404789274,0.7549687413527923,0.6100067661969812,72,602.7435,781.0803000000002,11,3,0.0,0,0,36,0.0,0,0.0,6966.311610526314,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4811105767591637,96,317.34389999999996,32,6648.967710526317,4,-910.7811157894735,4,-1149.0776,2,65.12739999999992,0.0,25.893647368421064,0,0,90,90,0 bare bones,debt,1,0.0
12,127,4,4,5318.012600000003,0.0,5385.918900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37,0.0,0.0,0.5,0.25,67.9063000000001,365.51359999999966,0.0,359,31.2463,205.65489999999997,449.75530000000003,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,47.204699999999995,0.011360489169290996,4.1267398601398595,5.020629999999996,NaN,1.6197297619047621,2.4989826007326004,2.803981500105274,180.0,143.0,90.0,432.0000000000001,180.66666666666666,0.0,73,57,42,27,6,1.0,437.0,2482.7200000000003,1258.2176,1577.075,186,6,0,32,0.6474200001116375,0.7585832897570266,0.6388537450641565,74,588.2993,590.1238,12,6,0.0,0,0,57,0.0,0,0.0,6637.798107142858,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,73,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.547251071441975,95,268.35279999999995,32,6369.445307142856,4,-833.9259642857144,4,-1241.9452999999999,2,64.37829999999964,0.0,24.095339285714285,1,0,90,90,0 bare bones,debt,1,0.0
13,120,4,4,5132.025300000003,0.0,5191.8324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30,0.0,0.0,0.5,0.25,65.26410000000013,394.13809999999967,5.457000000000001,396,31.266700000000004,217.254,266.03490000000005,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,57.3375,0.011498257817246504,4.031710071942445,4.9818351351351335,NaN,1.5487691176470595,2.4054080000000027,2.719862055102116,148.0,139.0,74.0,397.3333333333333,148.0,0.0,73,61,50,14,9,5.0,390.0,2347.5904999999984,1277.3793,1507.0555000000002,186,6,0,32,0.6485868642053767,0.7464571368195914,0.6657935046999295,67,462.5210999999999,560.4076999999999,13,4,0.0,0,0,61,0.0,0,0.0,6595.016835714287,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,73,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.493589842164821,88,229.89730000000003,32,6365.119535714288,4,-750.6101214285712,4,-1236.2561,2,56.67109999999999,0.0,24.295946428571433,7,0,74,74,0 bare bones,debt,1,0.0
14,109,4,4,4953.890199999999,0.0,4993.497700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0.0,0.0,0.5,0.25,62.60740000000011,422.0775999999992,22.9999,425,30.596199999999996,208.73130000000012,175.54450000000003,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,39.69199999999999,0.01228100930047818,3.804256589147286,4.869788333333335,NaN,1.5240962962962963,2.353183333333334,2.6382661934490526,120.0,129.0,60.0,357.0,108.66666666666669,0.0,77,50,38,16,3,5.0,355.0,2165.2990000000004,1286.5023999999999,1502.0888,186,6,0,32,0.6595105192815909,0.7262878790655172,0.7161286439477339,64,345.3851000000001,490.7490999999999,10,7,0.0,0,0,50,0.0,0,0.0,6274.028638235298,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,77,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449359243760648,77,154.6833,32,6119.345338235298,4,-684.9229794117647,4,-1165.5141,2,36.86350000000007,0.0,23.231536764705893,11,0,60,60,0 bare bones,debt,1,0.0
15,84,4,4,4754.623400000001,0.0,4762.397100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,0.0,0.0,0.5,0.25,59.91950000000008,448.543599999999,52.348299999999995,443,29.1539,228.42070000000007,101.73759999999999,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,24.603900000000003,0.012755132203765335,3.660552475247524,4.744998148148148,NaN,1.4322687499999995,2.5097845454545475,7.2361701361618085,108.0,101.0,54.0,294.6666666666667,92.0,0.0,57,39,30,10,6,2.0,277.0,2061.5176,1261.9778,1431.128,186,6,0,32,0.5940979666075683,0.6305107868823363,0.70988788565051,40,311.56880000000007,369.71579999999994,11,5,0.0,0,0,39,0.0,0,0.0,6193.459466666671,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,57,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3364983871364846,52,180.33890000000002,32,6013.120566666668,4,-648.7176333333334,4,-1160.7662,2,5.421700000000193,0.0,22.861444444444444,25,0,54,54,0 bare bones,debt,1,0.0
16,75,4,4,4620.736499999999,0.0,4615.522700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15,0.0,0.0,0.5,0.25,56.83530000000009,473.73689999999897,63.44050000000001,460,55.624900000000004,189.51180000000002,132.30030000000002,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,26.848100000000002,0.013318724070744262,3.5153612612612632,4.6956891891891885,NaN,1.422016129032258,2.679619736842104,17.874925011919967,74.0,111.0,37.0,252.33333333333337,70.0,0.0,54,25,15,12,3,2.0,253.0,1926.5243999999996,1219.5679,1474.6442000000002,186,6,0,32,0.5662711758716035,0.5881185999030458,0.7603106881159407,31,235.93649999999997,390.20510000000024,9,6,0.0,0,0,25,0.0,0,0.0,5810.090612500001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2798114571259163,43,125.62199999999999,32,5684.4686125,4,-636.4415125,4,-1041.5412999999999,2,-7.173799999999989,0.0,21.484031249999994,9,0,37,37,0 bare bones,debt,1,0.0
17,61,4,4,4525.702299999999,0.0,4505.2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,0.0,0.0,0.5,0.25,54.02500000000009,498.3462999999991,75.94340000000001,468,91.66130000000001,186.69549999999998,102.24629999999999,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,10.1115,0.01315065598677801,3.485148598130841,4.662986956521738,NaN,1.3106849999999994,2.6216234042553164,17.33867726156237,92.0,107.0,46.0,218.66666666666669,80.66666666666666,0.0,39,13,6,8,4,3.0,223.0,1876.2474000000002,1184.0613,1465.3936,186,6,0,32,0.4977336773566148,0.5043777804052612,0.6733438013886666,19,261.75079999999997,372.91089999999997,6,2,0.0,0,0,13,0.0,0,0.0,5702.444999999999,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,39,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1619514847676329,29,49.526500000000006,32,5652.918499999999,4,-609.9203483870967,4,-975.0832000000003,2,-22.035000000000096,0.0,21.33024193548387,14,0,46,46,0 bare bones,debt,1,0.0
18,54,4,4,4424.6635,0.0,4397.474499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13,0.0,0.0,0.5,0.25,51.4324000000001,522.5228999999988,80.09010000000002,475,80.55499999999999,181.59380000000002,99.15589999999999,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,8.1855,0.013234013397470754,3.4314064516129035,4.559543589743588,NaN,1.316321212121212,2.707051249999997,16.856264021704856,78.0,93.0,39.0,206.66666666666666,80.0,0.0,33,9,8,3,4,3.0,203.0,1851.4584,1137.3139,1435.8912,186,6,0,32,0.4389529396973797,0.44942496240190066,0.6505178813741377,13,260.00269999999995,319.12080000000003,5,1,0.0,0,0,9,0.0,0,0.0,5335.7517499999985,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1315598397571112,22,20.929000000000002,32,5314.822749999998,4,-603.73705,4,-928.8769,2,-28.364999999999853,0.0,19.66027499999999,7,0,39,39,0 bare bones,debt,1,0.0
19,52,4,4,4300.9032,0.0,4269.2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.5,0.25,50.5921000000001,546.4852999999987,83.76060000000003,480,59.28600000000001,183.0463,59.2963,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2.2544999999999997,0.013178877431517775,3.4683793814432975,4.5542025000000015,NaN,1.3521911764705885,2.6358670731707323,16.35057610105371,80.0,97.0,40.0,195.33333333333334,82.0,0.0,29,7,4,6,4,6.0,196.0,1783.9578000000001,1091.1798,1425.7655999999997,186,6,0,32,0.4067758303389326,0.42500787639696447,0.6176669025774537,10,262.11560000000003,336.4327999999999,5,1,0.0,0,0,7,0.0,0,0.0,5273.126081818182,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0738469955478873,20,33.865199999999994,32,5239.260881818182,4,-586.4133909090909,4,-863.2938000000001,2,-32.413800000000165,0.0,19.74481818181818,2,0,40,40,0 bare bones,debt,1,0.0
20,50,4,4,4173.5439000000015,0.0,4138.256399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10,0.0,0.0,0.5,0.25,49.41120000000011,570.0390999999988,86.26220000000002,492,50.506,177.86530000000002,148.53730000000002,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,26.9034,0.013692592469066605,3.72728431372549,4.581315555555554,NaN,1.3257256410256413,2.5950931159420296,15.8600588180221,90.0,102.0,45.0,186.33333333333334,90.66666666666667,0.0,25,4,3,3,8,9.0,193.0,1729.3753999999997,1049.6418,1394.5267,186,6,0,32,0.42013875761156316,0.4120787006964741,0.6023526091090983,10,288.03509999999994,380.183,8,0,0.0,0,0,4,0.0,0,0.0,5310.586682352942,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0224581757127438,18,-0.8156000000000008,32,5311.402282352942,4,-561.772594117647,4,-818.824,2,-35.679499999999905,0.0,20.28286764705883,2,0,45,45,0 bare bones,debt,1,0.0
21,47,4,4,4014.7073000000005,0.0,3960.423799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9,0.0,0.0,0.5,0.25,48.114000000000104,593.0770999999991,103.96100000000003,496,34.68749999999999,193.52409999999995,47.58470000000001,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,18.5741,0.013414404959062723,3.7872602272727263,4.605306250000003,NaN,1.4482238095238098,2.6576581632653076,15.384257053481438,96.0,88.0,48.0,184.33333333333334,96.0,0.0,22,4,3,3,5,7.0,184.0,1685.6718999999998,1001.3095000000001,1327.7259,186,6,0,32,0.36916477851770635,0.35869854477204255,0.4952653592755718,4,316.4699,333.2788999999999,5,0,0.0,0,0,4,0.0,0,0.0,5231.825738461538,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9719008068648058,15,48.0564,32,5183.769338461539,4,-549.5362923076922,4,-809.9160999999999,2,-54.283500000000004,0.0,19.88588461538462,3,0,48,48,0 bare bones,debt,1,0.0
22,47,4,4,3890.2592000000004,0.0,3834.3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10,0.0,0.0,0.5,0.25,46.44580000000009,614.5277999999994,103.96100000000003,501,46.5634,171.01150000000004,63.0796,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.2833,0.014413848437796523,3.784847674418605,4.7164536585365875,NaN,1.4603028571428571,2.6748666666666705,14.922729341876991,82.0,86.0,41.0,180.33333333333334,84.0,0.0,25,3,2,4,4,3.0,184.0,1635.554,956.8861999999999,1297.819,186,6,0,32,0.3878995129479059,0.36353446171365933,0.5721016874136045,8,275.7994,325.49690000000004,5,1,0.0,0,0,3,0.0,0,0.0,5510.934828571431,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9116263172085481,15,5.833200000000001,32,5505.10162857143,4,-519.9842571428572,4,-764.1143,2,-55.9517000000003,0.0,21.723357142857147,0,0,41,41,0 bare bones,debt,1,0.0
23,46,4,4,3754.9195999999993,0.0,3694.4079999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9,0.0,0.0,0.5,0.25,44.23990000000009,635.0425999999994,106.31500000000003,504,33.1989,168.5385,32.0643,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.6696,0.014323565933789905,3.724163529411764,4.743553333333333,NaN,1.4338384615384616,2.619974999999997,14.475047461620681,90.0,85.0,45.0,176.99999999999997,92.0,0.0,21,4,3,5,5,2.0,180.0,1609.9027,916.6244,1228.3925,186,6,0,32,0.36512306127190985,0.3483086639096584,0.487729977723931,8,296.9574,316.55389999999994,5,0,0.0,0,0,4,0.0,0,0.0,5520.22537142857,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860252831225905,14,0.9767000000000046,32,5519.24867142857,4,-496.2094428571428,4,-757.8321000000001,2,-60.511600000000044,0.0,21.904542857142857,1,0,45,45,0 bare bones,debt,1,0.0
24,46,4,4,3632.4643,0.0,3570.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8,0.0,0.0,0.5,0.25,42.652100000000075,655.3465999999999,106.31500000000003,507,38.5441,160.9994,22.699099999999994,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.6696,0.01464410237275056,3.6212092105263167,4.635959523809522,NaN,1.4401611111111112,2.5995569767441844,14.040796037772063,84.0,76.0,42.0,173.66666666666669,86.0,0.0,23,7,7,3,2,1.0,173.0,1608.2844,886.2357999999999,1137.9441,186,6,0,32,0.3663313906853569,0.34591353478966,0.5153373407465749,7,275.4077,275.21190000000007,3,1,0.0,0,0,7,0.0,0,0.0,5444.425607692309,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8909135616961845,14,28.75150000000001,32,5415.674107692308,4,-480.29963846153845,4,-772.5718,2,-62.09939999999983,0.0,21.507576923076925,0,0,42,42,0 bare bones,debt,1,0.0
25,43,4,4,3501.5045999999993,0.0,3410.8102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.5,0.25,40.69570000000007,674.4820999999998,134.10500000000002,510,29.896800000000002,160.85650000000007,20.6723,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.6696,0.014762969445470888,3.4633795180722893,4.644317948717948,NaN,1.4097060606060607,2.530472499999999,13.6195721566389,78.0,83.0,39.0,163.0,78.0,0.0,22,5,2,4,2,4.0,166.0,1559.5271,856.0345,1085.943,186,6,0,32,0.3616348201487367,0.30191220283542664,0.5475633761506227,4,245.69170000000005,287.4605,2,0,0.0,0,0,5,0.0,0,0.0,5448.4736,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841733864149061,11,39.000600000000006,32,5409.472999999999,4,-461.2510000000001,4,-748.8642000000001,2,-90.69440000000031,0.0,21.60241666666667,3,0,39,39,0 bare bones,debt,1,0.0
26,42,4,4,3379.5756999999985,0.0,3281.6119999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,0.0,0.0,0.5,0.25,38.93210000000007,693.0598999999994,139.6107,514,25.4784,147.4073,25.3371,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,4.1301,0.01498438175885649,3.5074426666666665,4.506848648648648,NaN,1.3151612903225802,2.5327881578947387,13.210984991939734,74.0,75.0,37.0,160.66666666666669,76.0,0.0,22,4,1,6,3,0.0,163.0,1525.3094,831.936,1022.3302999999999,186,6,0,32,0.3721898464852913,0.2917491083944548,0.6048355640468626,6,233.26189999999997,263.0582,3,0,0.0,0,0,4,0.0,0,0.0,5341.435809090909,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8352708997263227,10,6.701300000000002,32,5334.734509090908,4,-446.75045454545443,4,-736.7682,2,-97.96370000000002,0.0,21.14559090909091,1,0,37,37,0 bare bones,debt,1,0.0
27,41,4,4,3254.1787,0.0,3142.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.5,0.25,36.52490000000007,710.3939999999991,151.05010000000001,518,19.7413,145.1383,53.0146,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,4.1301,0.015049606648418694,3.4310481927710867,4.466449999999998,NaN,1.314571875,2.547314957264958,12.81465544218154,76.0,83.0,38.0,154.0,77.33333333333333,0.0,21,4,4,3,5,7.0,157.0,1469.1977000000002,804.0934,980.8875999999998,186,6,0,32,0.36143027037900954,0.2747675585288487,0.5471831210498888,6,239.61309999999997,284.7770000000002,5,0,0.0,0,0,4,0.0,0,0.0,5043.739099999998,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399361576819433,9,8.7089,32,5035.030199999997,4,-441.7620838709678,4,-702.5022000000001,2,-111.8103000000001,0.0,19.727419354838702,1,0,38,38,0 bare bones,debt,1,0.0
