round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,zero_cash_persons,wealth_gap_meals,wealth_bottom10_meals,wealth_top10_meals,cash_gap_meals,cash_bottom10_meals,cash_top10_meals,invoices_issued,invoices_paid,invoices_open,invoices_overdue,liquidations,refoundings,bad_debt,bank_bailouts,profit_tax,profit_tax_scale,parking_tax_scale,income_tax_accrued,income_tax_charged,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
120,77,2,3,6055.524899999998,0.0,4011.130600000001,0.0,4164.5131,4164.5131,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51,14,9.976874236803617,-2.4620287866325583,7.514845450171059,7.557641302593049,0.0,7.557641302593049,188.29829999999995,221.83360000000013,188.29829999999995,0.0,3,0,165.72559999999987,3026.5195,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,17.924000000001257,4730.9065000000455,1696.1468000000013,136,56.886500000000005,65.74289999999996,45.630700000000004,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,2.80635,3.4236054545454535,NaN,NaN,2.8124008928571436,41.83688674357652,110.0,132.0,55.0,283.0,112.0,0.0,47,14,12,2,4,0.0,292.0,673.3191000000002,1286.4191,4095.7867,67,701,0,9,0.6628359401972983,26.985509014376092,0.6724089263207305,42,314.98890000000006,370.4382,7,3,0.0,0,0,14,0.0,0,0.0,21.382821933907856,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,47,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1712340235855625,68,-214.9036,9,236.28642193390783,2,1575.045093666708,3,4095.7867,2,-2044.3942999999997,-3331.6081,0.4117346557299683,0,3,55,55,0 bare bones,debt,3,-2.7284841053187847e-12
1,512,4,4,21502.98400000002,0.0,21612.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,8.117921568627452,2.4705882352941178,10.58850980392157,2.2768235294117645,2.3,4.576823529411764,832.000000000002,0.0,832.000000000002,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,109.896,109.896,0.0,0,0.0,476.21600000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.005,5.0,5.200000000000013,NaN,0.75,3.9199999999999995,3.920000000000001,320.0,89.0,160.0,2048.0,322.0,0.0,431,0,0,0,53,36.0,2048.0,16289.400000000016,1279.432,3934.152,768,0,0,128,0.08657575536084838,0.29808931673044703,0.8265597146936834,0,1374.3999999999999,445.0,53,0,0.0,0,0,0,0.0,0,0.0,24929.400000000023,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,431,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7643279250035464,384,12108.760000000007,128,12820.640000000005,4,-8476.807999999999,4,-7922.487999999999,2,109.89600000000064,0.0,11.25,0,0,160,160,0 bare bones,debt,4,4.547473508864641e-13
2,512,4,4,21086.87960000004,0.0,21246.559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,9.087317843137253,1.6624445098039213,10.749762352941175,2.497656470588235,1.606272549019608,4.103929019607843,2231.2073000000028,832.000000000002,2231.2073000000028,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,159.68040000000002,217.9604,0.0,4,58.28,474.3844,621.6193999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,621.6194000000002,0.005449065557204778,4.8488320845340676,5.5091538271605005,NaN,1.1267540740740731,3.6205320197043998,3.8023999999999996,810.0,1041.0,405.0,2048.0,812.0,0.0,308,5,5,2,45,20.0,2043.0,14024.193800000012,617.8588,6444.827,768,0,0,128,0.16716735555995,0.36662513012802944,0.6645986869426637,4,2782.427999999995,5047.634199999964,45,0,0.0,0,0,5,0.0,0,0.0,22664.193800000063,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,308,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6138655462430833,384,10052.154999999997,128,12612.038799999998,4,-8973.0212,4,-5210.853,2,159.6804000000011,0.0,11.25,0,0,405,405,0 bare bones,debt,4,4.547473508864641e-13
3,512,4,4,22415.331099999963,0.0,22606.8197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,13.006905735716389,1.678317229695227,14.685222965411617,2.7959010882645337,1.6785461103622044,4.474447198626738,2885.9951999999985,2231.2072999999914,2885.9951999999985,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,191.4886,324.19319999999993,0.0,7,1801.0043,472.5528,2194.9706,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008003650970857064,4.82483844696972,5.465899999999997,NaN,1.3377226235741444,3.177751354757388,3.6883279999999994,1056.0,1056.0,528.0,2040.3333333333333,1058.0,0.0,246,3,3,0,43,15.0,2044.0,13643.64199999998,1396.2735000000002,7375.4156,766,2,0,128,0.14904060503740535,0.4375598359985713,0.4317581517028517,2,4687.322400000002,5095.029400000024,43,0,0.0,0,0,3,0.0,0,0.0,26589.93311111105,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,246,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9708113499763453,384,9197.545900000001,128,17392.387211111094,4,-9721.910377777778,4,-4079.304399999999,2,191.48859999999877,0.0,16.9013111111111,0,0,528,528,0 bare bones,debt,4,4.547473508864641e-13
4,512,4,4,22900.38940000001,0.0,23119.182599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,16.331472884667903,0.8391074411372232,17.17058032580513,4.130362819888714,0.8391074411372232,4.969470261025937,2862.14080000001,2885.9951999999976,2862.14080000001,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,218.79319999999996,442.41339999999997,0.0,7,1055.9275,570.8692000000001,965.0119,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008229387543671115,4.688117547169807,5.400265660377378,NaN,1.4381075901328302,3.02497372881348,3.5776781599999987,1060.0,1060.0,530.0,2044.0,1062.0,0.0,246,18,18,2,58,31.0,2030.0,12660.688299999998,2573.3662,7666.3349,765,3,0,128,0.2501966596926892,0.5197777148707103,0.47861914128692873,27,3970.4047999999957,4969.404599999996,58,0,0.0,0,0,18,0.0,0,0.0,28010.947905513316,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,246,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7867617827184652,384,7897.553299999997,128,20113.39460551331,4,-9231.751381939164,4,-3587.4251000000004,2,218.79319999999825,0.0,20.065839353612166,0,0,530,530,0 bare bones,debt,4,4.547473508864641e-13
5,512,4,4,22432.12990000001,0.0,22668.6692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,17.820854665990584,0.9169607128213568,18.73781537881194,4.624866469090153,1.0183313056276015,5.643197774717755,2754.0093000000015,2862.1407999999938,2754.0093000000015,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,236.53929999999997,565.5446,0.0,7,155.7713,624.0308,50.3862,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010323821704091074,4.646571001926783,5.306376300578037,NaN,1.5758950787401558,2.955572980769274,3.4703478152,1038.0,1038.0,519.0,2027.3333333333333,1040.0,0.0,251,4,4,5,42,16.0,2044.0,11900.336200000007,2621.8041,7909.989599999999,757,11,0,128,0.29476949531082375,0.5565913063601418,0.4903229490172505,15,3874.3506000000093,4823.140700000001,47,5,0.0,0,0,4,0.0,0,0.0,28179.559885958297,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,251,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6723310047498516,384,6613.635499999996,128,21565.92438595829,4,-8706.289347628082,4,-3142.8103999999994,2,236.53929999999855,0.0,21.571613851992453,0,0,519,519,0 bare bones,debt,4,4.547473508864641e-13
6,512,4,4,21932.647900000033,0.0,22175.382099999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,20.541892625933244,0.27592369062609784,20.81781631655934,5.944569385475074,0.3009419287116965,6.24551131418677,2786.9503000000163,2754.009300000002,2786.9503000000163,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,242.73419999999993,686.2825,0.0,7,124.6747,624.1566999999999,10.131699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012305177888762727,4.577672805343513,5.318607442748123,NaN,1.7055574218750031,2.9264491428571233,3.3662373807439994,1048.0,1048.0,524.0,2037.3333333333333,1050.0,0.0,248,11,11,4,48,18.0,2037.0,11074.967899999994,2628.5872,8229.0928,756,12,0,128,0.39986139903746976,0.6147017461495121,0.48788645584348056,115,3946.0169999999935,4797.401100000002,56,8,0.0,0,0,11,0.0,0,0.0,28887.523292913374,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.592313252015993,384,5345.350299999994,128,23542.17299291337,4,-8353.198985826772,4,-2622.7472,2,242.73419999999896,0.0,23.638426181102336,0,0,524,524,0 bare bones,debt,4,4.547473508864641e-13
7,512,4,4,21561.078800000025,0.0,21804.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,2,22.45289628603473,0.24359689085760666,22.696493176892336,6.64056489529994,0.3088978599961826,6.949462755296123,2699.350199999993,2786.9502999999945,2699.350199999993,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,242.93129999999994,804.2242999999997,0.0,7,250.2981,621.8672,132.5534,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01294927260610865,4.509987851405616,5.191058076923063,NaN,1.7027328712871288,2.8692136276391853,3.2652502593216792,1040.0,996.0,520.0,2031.6666666666667,1042.0,0.0,249,14,13,40,40,16.0,2034.0,10622.942800000003,2691.4922,8246.6438,753,15,0,128,0.45167865999811574,0.6457652809201571,0.48776406481627066,114,3849.6006999999972,4491.947899999994,51,11,0.0,0,0,14,0.0,0,0.0,29699.597180078177,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5091312412233207,384,4415.295300000001,128,25284.301880078154,4,-7890.2707800781245,4,-2404.2361999999994,2,242.9313000000002,0.0,25.583361328125047,0,0,520,520,0 bare bones,debt,4,4.547473508864641e-13
8,512,4,4,21116.70760000001,0.0,21358.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,25,23.480972821605942,-0.0802919427292138,23.400680878876727,7.5432440921284005,0.022611686490633377,7.565855778619034,2525.1282,2699.3501999999858,2525.1282,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,241.7221999999999,920.8828999999996,0.0,7,182.80989999999997,627.1811000000004,64.94219999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013022502101830816,4.523552609603345,5.121963894523327,NaN,1.6806200836820075,2.8174954453441177,3.167292751542029,986.0,958.0,493.0,1981.0000000000011,987.9999999999997,0.0,254,18,17,61,30,15.0,2030.0,9929.50410000001,2896.2878,8290.9157,753,15,0,128,0.5451093163062324,0.6828842524266492,0.5126604665832775,166,3587.0218999999906,4333.563400000005,61,31,0.0,0,0,18,0.0,0,0.0,28918.94158118811,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,254,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5019980013269978,384,3498.2243999999996,128,25420.717181188124,4,-7386.176803960396,4,-2159.0043000000005,2,241.72220000000016,0.0,25.540993069306932,0,0,493,493,0 bare bones,debt,4,4.547473508864641e-13
9,512,4,4,20605.832099999985,0.0,20844.628399999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,0,23.520948031606007,0.02161410675583614,23.542562138361845,7.914517279651354,0.13184371052039343,8.046360990171747,2456.027099999998,2525.128199999998,2456.027099999998,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,238.7962999999999,1035.3413999999996,0.0,7,117.3844,628.2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013323695267361357,4.399053557046982,5.1381320083681965,NaN,1.702954859611232,2.7736345511481773,3.072273968995767,956.0,745.0,478.0,1949.0000000000014,957.9999999999995,0.0,255,131,130,34,21,9.0,1907.0,10082.006799999997,3007.3650000000002,7516.460300000001,753,15,0,128,0.578346205224552,0.691754512655562,0.5411610143731804,231,3445.6100000000083,3277.2949000000017,55,34,0.0,0,0,131,0.0,0,0.0,28834.58784518825,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,255,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5398478056601352,384,3235.7470999999978,128,25598.840745188267,4,-6980.141081171547,4,-2732.4996999999994,2,238.7963000000018,0.0,25.209301255230113,0,0,478,478,0 bare bones,debt,4,4.547473508864641e-13
10,512,4,4,20113.882899999968,0.0,20348.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38,18,24.739658446812346,-0.06593753436654087,24.673720912445805,8.342846913824218,0.032897896323927756,8.375744810148145,1912.1811999999952,2456.0270999999993,1912.1811999999952,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,234.2313999999999,1146.7392000000007,0.0,7,133.1104,625.0596000000004,17.1477,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013583482245364589,4.192792040520975,5.085588297872328,NaN,1.6502606648199452,2.6172302829354437,2.9801057499258943,752.0,691.0,376.0,1862.000000000001,753.9999999999999,0.0,290,180,138,91,28,15.0,1816.0,9755.564699999994,3574.471,6783.8472,753,15,0,128,0.5954280713666997,0.7012940505226448,0.5887466258140774,227,2569.1359000000007,2897.219299999994,60,32,0.0,0,0,180,0.0,0,0.0,28756.037239308876,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,290,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133030246353008,384,2868.366100000001,128,25887.671139308877,4,-6108.075856587473,4,-3264.1528,2,234.23139999999876,0.0,25.54432289416848,0,0,376,376,0 bare bones,debt,4,4.547473508864641e-13
11,508,4,4,19600.19050000002,0.0,19829.605499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31,1,25.21779089819425,-0.04204765156957884,25.175743246624666,8.434201739510701,0.07977275882104912,8.51397449833175,1710.3838999999998,1912.181199999992,1710.3838999999998,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,229.4149999999998,1255.3256000000001,0.0,7,113.4028,627.0952000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013629933657965825,4.093898179059174,5.015788563049853,NaN,1.5671058282208596,2.492852144249537,2.8907025774281183,682.0,659.0,341.0,1705.6666666666674,678.6666666666665,0.0,285,189,144,90,23,13.0,1752.0,9253.237299999997,3818.5031,6528.4501,753,15,0,128,0.6230343317698537,0.7098515849268627,0.6426544953678186,312,2205.483600000002,2697.8788999999956,64,41,0.0,0,0,189,0.0,0,0.0,27676.143809141275,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,285,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5088020672975484,380,2287.7105000000015,128,25388.433309141277,4,-5575.966050415513,4,-3318.589900000001,2,229.41499999999905,0.0,24.753909972299176,4,0,341,341,0 bare bones,debt,4,4.547473508864641e-13
12,502,4,4,19087.059100000002,0.0,19310.544900000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31,4,25.171927987224432,-0.0495625418917062,25.122365445332726,9.114224723726496,0.037393699917368475,9.151618423643864,1614.8458000000016,1710.3838999999984,1614.8458000000016,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,223.84989999999976,1360.7686999999992,0.3641,7,111.0082,624.1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013755240126312733,4.069326615969582,4.953514723926386,NaN,1.5348668810289394,2.4583885830785,2.803981500105274,652.0,526.0,326.0,1645.6666666666677,649.9999999999997,0.0,303,274,181,130,17,10.0,1635.0,9177.526800000001,3934.1301,5975.4021999999995,753,15,0,128,0.6422632580431815,0.7103033916492498,0.6637057397260588,277,2077.4751,2140.4658000000004,46,29,0.0,0,0,274,0.0,0,0.0,26679.36612975461,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,303,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5475928016891118,374,2306.8148000000024,128,24372.551329754595,4,-5179.114988650306,4,-3670.6778000000004,2,223.48580000000038,0.0,23.506587423312894,6,0,326,326,0 bare bones,debt,4,4.547473508864641e-13
13,445,4,4,18544.662399999997,0.0,18761.8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33,6,25.275126408917046,-0.08575352234928577,25.18937288656776,9.635874750635203,0.023411289092478676,9.659286039727682,1271.0483999999988,1614.8458000000012,1271.0483999999988,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,217.5790999999998,1463.1325999999983,0.43489999999999995,7,108.6347,651.0314000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013802793153243245,3.9253141453831026,4.907522779922775,NaN,1.5466434426229518,2.365672435897425,2.719862055102116,518.0,509.0,259.0,1421.6666666666677,480.66666666666686,0.0,296,222,169,62,16,13.0,1428.0,8736.911900000003,4243.2844,5564.4661,753,15,0,128,0.6382588368513018,0.6855547192884404,0.7171169618126148,253,1536.7215999999992,1997.9848999999992,46,30,0.0,0,0,222,0.0,0,0.0,25922.456721221868,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,296,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4918333910531922,317,2042.6182999999994,128,23879.838421221863,4,-4577.280551768489,4,-3880.6539000000007,2,217.14420000000064,0.0,23.02300321543409,57,0,259,259,0 bare bones,debt,4,4.547473508864641e-13
