round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,variant,system,seed,identity,seconds,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate
10,64,3,3,15196.954399999995,0.0,3321.3363000000004,92.06190000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,405.2299,0.0,-43.229400000000005,0.0,261,320.0,272.34939999999983,14427.985700000001,132.7355,0.0,0.0,0.0,0.0,0.0,0,100.7296,320.0,272.34939999999983,132.7355,45.5,0.0,0.0,0.006545284136843913,6.963230882352941,7.069629333333332,2.312583495145631,NaN,4.472827991387903,4.023142762399957,150.0,136.0,75.0,256.0,244.0,25.0,2,0,0,0,8,3.0,256.0,11897.623999999998,783.6522,1759.9906,9,87,0,2,0.4463692763887146,0.5392192485158935,0.09105207789292358,0,1205.5710000000004,946.9994,6,0,103.0,16,0,0,5613.4321,9,20978.35710185484,30824.745716411373,0.0,4,18,0,1.5,0,0.0,16,16,20978.35710185484,9,3699.0,0,24,238.1961,67.0,249.7281,2,0.0,0.0,3.092712769480038,640.0,57.03125,0.9250694507508855,39,0,0.0,0,186.66441557532508,365.0,20,5.0157710563891245,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0,8,0.0,0,0.0,807.4583,696.1113,1984.4929636839647,0.0,1984.4929636839647,0.0,0.0,4044.116,2793.3709000000003,0.5970651728815302,62,29417.8946602595,2,1406.85105615187,3,0.0,3,0.0,2,100.7296,353.3578,51.911926297063616,0,0,75,75,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,97.4144,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
11,64,3,3,15243.345000000001,0.0,3191.6727999999994,141.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,429.4481,0.0,-50.7093,0.0,305,320.0,273.6094,8855.544099999992,133.0899,0.0,0.0,0.0,0.0,0.0,0,101.06620000000001,320.0,273.6094,133.0899,45.5,0.0,0.0,0.003576330143202581,6.787415217391304,7.019844444444445,2.07396923076923,NaN,4.392268825647545,3.902448479527959,144.0,138.0,72.0,256.0,243.0,25.0,3,0,0,1,8,2.0,256.0,11876.464900000003,843.1256999999999,1840.2195000000002,9,87,0,2,0.4407778344621298,0.5399966870968063,0.09701093376240078,0,1181.7077000000002,936.6632999999999,5,0,104.0,16,0,0,5596.037300000001,9,20650.937946385617,30313.533407402592,0.0,7,10,0,1.5,0,0.0,16,16,20650.937946385617,9,3702.0,0,17,215.69279999999992,72.0,153.0206,2,0.0,0.0,3.041030438936989,640.0,56.8359375,0.9766789870645167,31,0,0.0,0,254.08123091628784,363.75,20,5.099432375484631,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0,8,0.0,0,0.0,944.3950000000001,791.9363999999999,1813.3496792410601,0.0,1813.3496792410601,0.0,0.0,3989.2261000000008,2836.3657999999996,0.5976460307494085,62,28895.295195069153,2,1418.238212333437,3,0.0,3,0.0,2,101.06620000000001,382.2916,51.917362227245114,0,0,72,72,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,95.74440000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
12,64,3,3,15289.069199999998,0.0,3058.297200000001,144.5803,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,458.6609,0.0,-59.10010000000001,0.0,333,320.0,274.27579999999995,5322.7251,136.25779999999997,0.0,0.0,0.0,0.0,0.0,0,101.7976,320.0,274.27579999999995,133.15109999999996,45.5,0.0,89.71629999999996,0.005870255337730211,6.674781578947368,6.909059154929584,2.16604326923077,NaN,4.321876456040654,3.78537502514212,142.0,152.0,71.0,254.66666666666666,241.0,25.0,3,0,0,0,12,7.0,256.0,11679.016499999994,897.821,1990.5004999999999,9,87,0,2,0.43843667976558653,0.5960965157351992,0.16951171201562243,0,1070.5312000000004,1014.5667999999998,8,0,104.0,16,0,0,5475.6305,9,25827.801576107453,39529.65731953028,0.0,11,15,0,1.5,0,0.0,16,16,25827.801576107453,9,3707.0,0,14,225.26850000000005,72.0,161.2727,2,10.356,7.2492,4.923654626222094,640.0,56.8359375,1.0614922242787679,24,0,0.0,0,168.25612513263974,363.75,19,5.3311980661564276,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0,8,0.0,0,0.0,1067.9505,884.0494000000002,1553.4338681786762,0.0,1553.4338681786762,0.0,10.356,3646.1005999999998,3049.5941999999995,0.6470645676475766,62,38097.43708010148,2,1432.2202394287915,3,0.0,3,0.0,2,101.7976,416.22,51.92014814146313,0,0,71,71,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,93.3269,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
13,64,3,3,15333.646500000004,0.0,2835.5687999999986,62.456599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,487.377,0.0,-68.3651,0.0,359,320.0,275.4226999999999,5275.400599999998,134.90079999999998,0.0,0.0,0.0,0.0,0.0,0,102.4196,320.0,275.4226999999999,133.40449999999998,45.5,0.0,70.115,0.009890202283014982,6.54966474820144,6.714373333333328,1.9351581395348807,NaN,4.269123480765163,3.6718137743878567,150.0,139.0,75.0,256.0,249.0,25.0,1,0,0,0,9,7.0,256.0,11838.966100000003,878.9108,2014.4188,9,87,0,2,0.44171346825315205,0.6245327766247986,0.16798372859080102,0,1197.8117000000002,910.4034000000003,7,0,86.0,16,0,0,5637.441200000001,9,30259.87679986689,46008.77729516591,0.0,5,7,0,1.5,0,0.0,16,16,30259.87679986689,9,3700.0,0,6,166.42359999999974,72.0,11.5542,2,4.9879,3.4915999999999996,6.201905822629575,640.0,56.484375,1.0763724619643533,16,0,0.0,0,150.7847777378518,361.5,19,6.06365559824783,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0,8,0.0,0,0.0,1118.511,886.8096000000002,1779.9458504107129,0.0,1779.9458504107129,0.0,4.9879,3730.6632,2904.8838,0.6720923853930425,62,44578.241108403665,2,1430.53618676225,3,0.0,3,0.0,2,102.4196,449.6517,51.92157592249986,0,0,75,75,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,91.7781,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
14,64,3,3,15377.418599999995,0.0,2557.6079000000013,10.3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,520.9014,0.0,-77.61030000000001,0.0,402,320.0,276.22790000000003,6457.518199999996,138.65590000000003,0.0,0.0,0.0,0.0,0.0,0,101.2438,320.0,276.22790000000003,133.49590000000003,45.5,0.0,187.94179999999997,0.010085975055600212,6.3920240875912375,6.812784285714277,1.9200701923076906,NaN,4.207163292865704,3.5616593611562206,140.0,137.0,70.0,256.0,240.0,25.0,4,0,0,1,10,7.0,256.0,11869.3918,810.5592,2040.4285,9,87,0,2,0.44836430272063277,0.6244294268979349,0.19624779884006216,0,1007.9900000000001,875.7072999999996,5,0,104.0,16,0,0,5781.3207,9,29716.338494078518,45655.64166919301,0.0,5,15,0,1.5,0,0.0,16,16,29716.338494078518,9,3687.0,0,4,199.68729999999982,73.0,34.8939,2,17.2,12.0398,6.171030957080175,640.0,56.1328125,1.1157932551649343,15,0,0.0,0,204.69925486460124,359.25,19,6.2489430906772165,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0,8,0.0,0,0.0,1118.511,834.3372999999999,1597.601016209323,0.0,1597.601016209323,0.0,17.2,3805.3748000000005,2885.8816,0.672015103164133,62,44200.51692799064,2,1455.1247412023843,3,0.0,3,0.0,2,101.2438,487.89169999999996,51.922307660281184,0,0,70,70,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,90.05810000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
15,64,3,3,15420.318499999998,0.0,2398.209599999999,129.42680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,555.4914,0.0,-86.28370000000007,0.0,427,320.0,277.1001,2920.4325000000003,138.35610000000003,0.0,0.0,0.0,0.0,0.0,0,100.41650000000001,320.0,277.1001,133.55440000000004,45.5,0.0,151.53349999999998,0.008146251341279552,6.285005109489052,6.670931884057973,1.9902395833333324,NaN,4.1257026521192435,3.4548095803215344,138.0,137.0,69.0,254.66666666666666,238.0,25.0,4,0,0,0,8,3.0,256.0,11944.643299999998,739.8893,2079.878,9,87,0,2,0.44960712679360615,0.6376277298767368,0.2037424645218826,0,1132.9257999999995,861.0457000000001,2,0,96.0,16,0,0,5815.655,9,31834.131591343572,48139.43457002028,0.0,11,6,0,1.5,0,0.0,16,16,31834.131591343572,9,3681.0,0,5,191.0629999999999,73.0,0.0,2,16.0062,11.204200000000002,6.686630153427544,640.0,55.859375,1.1349779850043422,14,0,0.0,0,226.8363614468274,357.5,19,6.360358504555057,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0,8,0.0,0,0.0,1220.6560999999997,900.4276000000002,1582.809355461609,0.0,1582.809355461609,0.0,16.0062,3823.1048999999994,2819.7673000000004,0.6835934813084124,62,46690.93398530673,2,1448.5005847135544,3,0.0,3,0.0,2,100.41650000000001,527.1973,51.273653830140596,0,0,69,69,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,87.8906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
16,64,3,3,15462.4093,0.0,2198.8212,95.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,592.224,0.0,-95.57080000000002,0.0,472,320.0,277.90919999999994,6377.135499999997,139.7896,0.0,0.0,0.0,0.0,0.0,0,101.79480000000001,320.0,277.90919999999994,133.6017,45.5,0.0,261.28800000000007,0.017888584744840272,6.231264062500001,6.701204225352111,1.9769790909090912,NaN,4.06421934530932,3.3511652929118876,142.0,128.0,71.0,256.0,244.0,25.0,3,0,0,0,3,0.0,256.0,11929.664999999999,771.4849,2031.1868,9,87,0,2,0.4578010866189455,0.6113893037090872,0.18870109009938663,0,995.3406999999997,797.6018000000001,0,0,110.0,16,0,0,5922.5704,9,26928.37916596098,41656.98935218137,0.0,3,12,0,1.5,0,0.0,16,16,26928.37916596098,9,3657.0,0,3,217.46770000000004,75.0,36.0538,2,20.6269,14.4389,5.466937250759736,640.0,55.1953125,1.1871801054983193,15,0,0.0,0,227.93651130726047,353.25,19,6.206206322905235,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0,8,0.0,0,0.0,1315.6221999999998,926.5278,1645.5133895624024,0.0,1645.5133895624024,0.0,20.6269,3815.4948000000004,2838.7255,0.6604428380028842,62,40215.54210556749,2,1441.4472466138818,3,0.0,3,0.0,2,101.79480000000001,568.6455000000001,51.59024758794706,0,0,71,71,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,86.41879999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
17,64,3,3,15503.546000000004,0.0,2088.8631,190.13350000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,629.2286,0.0,-105.07190000000001,0.0,499,320.0,278.8633,3567.056699999999,140.18499999999997,0.0,0.0,0.0,0.0,0.0,0,102.4088,320.0,278.8633,133.67139999999995,45.5,0.0,224.83060000000006,0.008359159589709505,5.99363043478261,6.616248484848478,1.946088764044944,NaN,4.004889527529761,3.250630334124531,132.0,138.0,66.0,256.0,231.0,25.0,6,0,0,0,7,0.0,256.0,11925.263300000002,772.5161,2074.1292,9,87,0,2,0.4569906877077088,0.6173115872264123,0.2529112452903377,0,1075.0495,827.1210000000002,2,0,89.0,16,0,0,5926.307899999999,9,27829.6140550464,41972.2814617954,0.0,8,6,0,1.5,0,0.0,16,16,27829.6140550464,9,3651.0,0,4,173.20190000000002,72.0,0.0,2,21.712,15.1981,5.57313297749922,640.0,54.94140625,1.2346037235014822,10,0,0.0,0,215.86811298635283,351.625,19,6.169305486238018,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0.0,0,8,0.0,0,0.0,1495.1848999999997,1042.0583,1340.666127765106,0.0,1340.666127765106,0.0,21.712,3759.6111000000005,2846.6453,0.6655579538790486,62,40512.64412903189,2,1459.637332763512,3,0.0,3,0.0,2,102.4088,610.3657000000001,51.75250188882288,0,0,66,66,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,85.67999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
18,64,3,3,15543.842599999998,0.0,1843.9806,64.71560000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,668.4566,0.0,-115.68110000000001,0.0,529,320.0,279.7034000000001,4764.443699999997,139.93250000000003,0.0,0.0,0.0,0.0,0.0,0,102.32390000000001,320.0,279.7034000000001,133.71880000000004,45.5,0.0,335.1457,0.01509506468925114,5.898243971631205,6.675340579710146,1.9235962962962943,NaN,3.920465493659423,3.153111424100796,138.0,141.0,69.0,256.0,240.0,25.0,3,0,0,1,11,2.0,256.0,11876.092199999997,769.0918,2089.578,9,87,0,2,0.4628870758198562,0.6356149620294538,0.19424975449067428,0,946.4995000000002,831.6523999999998,3,0,108.0,16,0,0,5970.0437999999995,9,30316.273324893606,45618.10000396837,0.0,9,9,0,1.5,0,0.0,16,16,30316.273324893606,9,3650.0,0,7,207.74839999999978,75.0,38.3001,2,20.7123,14.498600000000003,6.338705212696516,640.0,54.86328125,1.2889654644468536,10,0,0.0,0,116.23138651999744,351.125,19,6.021612526006331,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0,8,0.0,0,0.0,1551.1533999999997,1022.6643999999999,1405.1497424836634,0.0,1405.1497424836634,0.0,20.7123,3760.9820000000004,2896.9699,0.6816313714613864,62,44071.16822592454,2,1546.931778043829,3,0.0,3,0.0,2,102.32390000000001,654.3093,51.83565721802172,0,0,69,69,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,82.4125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
19,64,3,3,15583.064700000004,0.0,1856.5302000000004,325.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,706.7776,0.0,-126.04900000000002,0.0,567,320.0,280.77789999999993,5915.359700000001,138.581,0.0,0.0,0.0,0.0,0.0,0,103.1788,320.0,280.77789999999993,133.84629999999999,45.5,0.0,298.03870000000006,0.011321408558395944,5.836553691275168,6.631785714285719,1.8840112244897975,NaN,3.8476918234570054,3.0585180813777724,140.0,149.0,70.0,254.66666666666669,242.0,25.0,3,0,0,1,13,8.0,256.0,11681.168899999999,795.7985000000001,2296.1408,9,87,0,2,0.46037611963110137,0.6416348112094108,0.16701248077584663,0,1086.4339999999997,869.6465000000001,8,0,98.0,16,0,0,5832.005400000001,9,33080.09399735913,50591.35781069941,0.0,8,11,0,1.5,0,0.0,16,16,33080.09399735913,9,3646.0,0,5,184.63310000000016,75.0,0.0001,2,15.7818,11.047099999999999,7.392081414410409,640.0,54.6875,1.370889329337606,14,0,0.0,0,168.24979678117143,350.0,19,5.962359040919132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0,8,0.0,0,0.0,1876.5369999999998,1260.7026,1171.3590800286415,0.0,1171.3590800286415,0.0,15.7818,3558.0794,3091.9394,0.6871194388594342,62,49017.18796637859,2,1574.169844320828,3,0.0,3,0.0,2,103.1788,697.3459,51.87827432423614,0,0,70,70,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,81.1007,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
20,64,3,3,15621.760900000003,0.0,1563.7326,36.3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,748.8337,0.0,-138.75000000000006,0.0,596,320.0,281.3038000000001,4590.775300000002,142.32700000000006,0.0,0.0,0.0,0.0,0.0,0,103.43379999999999,320.0,281.3038000000001,133.70270000000008,45.5,0.0,423.0672000000001,0.009244676408410367,5.808760305343512,6.536874647887324,1.8423862745098045,NaN,3.801926883150542,2.966762538936439,142.0,131.0,71.0,254.66666666666666,246.0,25.0,1,0,0,1,7,0.0,256.0,11737.322800000002,769.2264,2226.0963,9,87,0,2,0.46958251176963395,0.6209373748650338,0.1770141017531719,0,928.9906000000001,760.9476000000001,1,0,102.0,16,0,0,5932.097799999999,9,28033.490951735428,43436.07364393226,0.0,11,8,0,1.5,0,0.0,16,16,28033.490951735428,9,3619.0,0,3,187.92340000000007,77.0,36.8479,2,28.7482,20.124100000000002,6.027600352267913,640.0,53.828125,1.4027071789906014,16,0,0.0,0,178.3825341368467,344.5,19,5.686155833833316,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0,8,0.0,0,0.0,1906.2960999999998,1193.3965999999998,1358.7072274682514,0.0,1358.7072274682514,0.0,28.7482,3613.6747000000005,3032.1705999999995,0.6687693486135919,62,41901.736373700434,2,1534.337270231822,3,0.0,3,0.0,2,103.43379999999999,744.1176,51.90011559117102,0,0,71,71,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,80.2525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
21,64,3,3,15659.307099999998,0.0,1322.7843,89.97330000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,787.3924,0.0,-150.73100000000008,0.0,641,320.0,282.4538000000001,6105.445999999993,139.32830000000004,0.0,0.0,0.0,0.0,0.0,0,105.6495,320.0,282.4538000000001,133.86200000000002,45.5,0.0,383.1383999999999,0.011986405747490507,5.7232970149253735,6.434655714285711,1.9039265306122464,NaN,3.760598406996387,2.877759662768345,140.0,134.0,70.0,254.66666666666666,238.0,25.0,4,0,0,1,5,0.0,256.0,11848.545799999998,723.9442,2193.7752,9,87,0,2,0.4719069757594223,0.628277577940034,0.19483541135617766,1,1048.0657999999999,766.9218000000001,1,0,98.0,16,0,0,6005.8824,9,29539.777887846925,45558.43205621998,0.0,6,11,0,1.5,0,0.0,16,16,29539.777887846925,9,3620.0,0,4,186.58480000000014,71.0,0.0,2,18.2216,12.755600000000001,6.464421889268691,640.0,53.7109375,1.4236639460783864,7,0,0.0,0,53.85553936509552,343.75,19,5.509550966571266,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0,8,0.0,0,0.0,1987.1482999999996,1177.9398999999999,1211.6878816659005,0.0,1211.6878816659005,0.0,18.2216,3607.1636000000003,2917.7194,0.6751921612444862,62,44004.18082625641,2,1554.2512299635778,3,0.0,3,0.0,2,105.6495,787.3919,51.911309240475155,0,0,70,70,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,79.8706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
22,64,3,3,15696.641399999995,0.0,1110.9857000000002,37.1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,834.5493,0.0,-162.42233132179274,0.0,666,320.0,282.66569999999996,3634.5375999999983,142.97649999999993,0.0,0.0,0.0,0.0,0.0,2,103.9121,320.0,282.66569999999996,133.52069999999992,45.5,0.0,471.42389999999995,0.009258311398073739,5.517820279720281,6.39087611940299,1.8924873873873858,NaN,3.7166639742775516,2.791426872885295,134.0,143.0,67.0,254.66666666666666,235.0,25.0,4,0,0,1,11,3.0,256.0,11743.899699999998,767.1808000000001,2205.8594,9,87,0,2,0.47594546615444067,0.6291322324108239,0.21655562332171874,0,903.8812000000001,789.0483000000002,6,0,111.0,16,0,0,6022.7194,9,29296.519198331214,45626.9958973075,0.0,7,15,0,1.5,0,0.0,16,16,29296.519198331214,9,3616.0,0,4,210.0660999999998,74.0,41.2401,2,31.5204,22.0644,6.526531793639804,640.0,53.4765625,1.4709108009296261,16,0,0.0,0,361.75327060914873,342.25,19,5.560333333333333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0,8,0.0,0,0.0,2024.2496999999996,1110.9857000000002,1081.872457395244,0.0,1081.872457395244,0.0,31.5204,3603.2378,3014.2803,0.6759886404192881,62,44091.7670863309,2,1535.2288109765939,3,0.0,3,0.0,2,103.9121,834.5493,51.91704598574351,0,0,67,67,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,78.69560000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
23,64,3,3,15732.292299999997,0.0,1112.8079,101.1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,880.0347,0.0,-173.53203132179286,0.0,687,320.0,284.3491,3477.5988999999995,139.46150000000003,0.0,0.0,0.0,0.0,0.0,0,103.8346,320.0,284.3491,133.87160000000003,45.5,0.0,424.1815000000003,0.015282154869579297,5.4175834482758605,6.210019999999998,1.9396384615384623,NaN,3.6323345749838403,2.707684066698736,140.0,145.0,70.0,254.66666666666666,238.0,25.0,4,0,0,1,10,2.0,256.0,11570.4345,960.7806,2217.2078,9,87,0,3,0.47768556884683133,0.6282432127093842,0.2136589609624695,0,1031.6615,785.5495999999997,3,0,104.0,16,0,0,5824.9366,9,29048.803712530746,45379.25773423633,0.0,16,24,0,1.5,0,0.0,16,16,29048.803712530746,9,3610.0,0,17,201.72240000000008,71.0,0.0001,2,18.6327,13.0429,6.513160942832128,640.0,53.203125,1.491907714917938,25,0,0.0,0,233.09314052166127,340.5,19,5.50532373046875,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0,8,0.0,0,0.0,2117.5539999999996,1112.8079,863.6690906173802,0.0,863.6690906173802,0.0,18.6327,3465.9399999999996,3177.9885,0.6752062316347645,61,38772.14974995328,3,6607.107984283066,3,0.0,3,0.0,2,103.8346,880.0347,51.271022992871764,0,0,70,70,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,75.87,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
24,64,3,3,15767.869300000004,0.0,1008.9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,930.6833,0.0,-184.6599313217929,0.0,726,320.0,284.423,7289.818199999998,144.22150000000002,0.0,0.0,0.0,0.0,0.0,0,102.2656,320.0,284.423,133.42100000000002,45.5,0.0,533.7463000000002,0.01598947051205535,5.359096992481204,6.145167123287667,1.8686144329896912,NaN,3.5926107279693453,2.626453544697774,146.0,133.0,73.0,254.66666666666669,246.0,25.0,1,0,0,0,5,1.0,256.0,11463.839900000003,1095.5831,2129.8444,9,87,0,3,0.4705271402723874,0.622552368572856,0.17013357615580738,0,898.4291,712.7599000000001,1,0,97.0,16,0,0,5816.288600000001,9,27505.29603106671,43174.21015753889,0.0,5,7,0,1.5,0,0.0,16,16,27505.29603106671,9,3608.0,0,1,181.25560000000004,73.0,45.653,2,36.0007,25.200099999999996,6.102859832286722,640.0,53.26171875,1.5144108769983797,6,0,0.0,0,237.8914140275009,340.875,19,5.149387532552083,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0,8,0.0,0,0.0,2117.5539999999996,1008.9067,963.4299944440852,0.0,963.4299944440852,0.0,36.0007,3480.7825000000003,3271.0805,0.6701806121948888,61,36658.97790321201,3,6515.23225432687,3,0.0,3,0.0,2,102.2656,930.6833,51.52532402565178,0,0,73,73,"greedy rich 25 %, 2 shows, fully responsive, equilibrium start",sumsy,1,-3.637978807091713e-12,36.274778716,0.0,0.0,1.0,74.49189999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25
